19235000,2000000,digixdao,1515911046,448092000,,DigixDAO,0.54,-6.45,17.52,0.0159856,224.046,83,DGD,2000000
18662300,2000000,digixdao,1515912846,441486000,,DigixDAO,-0.57,-7.58,15.68,0.0157102,220.743,85,DGD,2000000
7912700,2000000,digixdao,1515956646,407040000,,DigixDAO,1.3,-10.69,6.93,0.0148654,203.52,86,DGD,2000000
7926000,2000000,digixdao,1515958446,408310000,,DigixDAO,0.5,-10.45,7.17,0.0149562,204.155,85,DGD,2000000
7914650,2000000,digixdao,1515958746,408344000,,DigixDAO,0.5,-10.45,7.15,0.0149585,204.172,85,DGD,2000000
7719940,2000000,digixdao,1515965946,422706000,,DigixDAO,4.69,-8.22,9.59,0.0154992,211.353,85,DGD,2000000
7690870,2000000,digixdao,1515966546,422220000,,DigixDAO,4.3,-8.42,9.38,0.0155536,211.11,84,DGD,2000000
7676070,2000000,digixdao,1515968946,423378000,,DigixDAO,2.13,-8.51,9.03,0.0155601,211.689,85,DGD,2000000
7853010,2000000,digixdao,1515972546,430794000,,DigixDAO,1.64,-7.55,10.07,0.0155804,215.397,84,DGD,2000000
7736030,2000000,digixdao,1515976146,433496000,,DigixDAO,0.31,-6.94,9.97,0.015825,216.748,83,DGD,2000000
7343000,2000000,digixdao,1515994446,419356000,,DigixDAO,-0.37,-6.29,3.77,0.0152781,209.678,83,DGD,2000000
7679330,2000000,digixdao,1515998047,427806000,,DigixDAO,0.85,-2.21,5.46,0.0154204,213.903,83,DGD,2000000
7625640,2000000,digixdao,1516001646,421662000,,DigixDAO,-1.05,-1.69,3.78,0.0152004,210.831,84,DGD,2000000
7618960,2000000,digixdao,1516005246,418488000,,DigixDAO,-1.24,0.44,3.27,0.0151598,209.244,84,DGD,2000000
7634730,2000000,digixdao,1516008846,416600000,,DigixDAO,-0.15,1.06,3.28,0.0152057,208.3,83,DGD,2000000
7608570,2000000,digixdao,1516012446,414974000,,DigixDAO,-0.32,1.4,3.4,0.0150031,207.487,85,DGD,2000000
7541000,2000000,digixdao,1516016046,408684000,,DigixDAO,-1.83,0.85,2.34,0.0148625,204.342,85,DGD,2000000
