8188430,238421940,dragonchain,1515910757,975171961,,Dragonchain,0.19,-0.26,-10.4,0.00029139,4.09011,43,DRGN,433494437
8177080,238421940,dragonchain,1515911357,968887159,,Dragonchain,-0.21,-0.97,-11.11,0.0002891,4.06375,43,DRGN,433494437
8126700,238421940,dragonchain,1515912857,972806815,,Dragonchain,-0.21,-0.71,-11.01,0.00029038,4.08019,43,DRGN,433494437
6667020,238421940,dragonchain,1515956357,933457658,,Dragonchain,8.8,-0.7,-14.29,0.00028644,3.91515,43,DRGN,433494437
6745330,238421940,dragonchain,1515958457,954755890,,Dragonchain,5.69,1.24,-12.33,0.00029336,4.00448,43,DRGN,433494437
6767310,238421940,dragonchain,1515958757,946527949,,Dragonchain,4.59,0.24,-13.07,0.00029086,3.96997,43,DRGN,433494437
6767310,238421940,dragonchain,1515958757,946527949,,Dragonchain,4.59,0.24,-13.07,0.00029086,3.96997,43,DRGN,433494437
6637350,238421940,dragonchain,1515965957,903864727,,Dragonchain,-0.62,-6.47,-16.48,0.00027801,3.79103,43,DRGN,433494437
6633490,238421940,dragonchain,1515966557,906947523,,Dragonchain,-1.18,-6.43,-16.14,0.00028026,3.80396,43,DRGN,433494437
6560660,238421940,dragonchain,1515968957,886762721,,Dragonchain,-2.49,-9.3,-17.88,0.00027339,3.7193,45,DRGN,433494437
6619420,238421940,dragonchain,1515972556,897398724,,Dragonchain,1.08,-9.01,-16.87,0.00027226,3.76391,44,DRGN,433494437
6641080,238421940,dragonchain,1515976157,897887489,,Dragonchain,0.16,-9.68,-16.79,0.00027496,3.76596,43,DRGN,433494437
6916850,238421940,dragonchain,1515994457,854792724,,Dragonchain,3.81,-12.86,-19.12,0.00026124,3.58521,44,DRGN,433494437
7125260,238421940,dragonchain,1515998057,872407336,,Dragonchain,2.24,-9.44,-16.94,0.00026379,3.65909,44,DRGN,433494437
7354530,238421940,dragonchain,1516001657,912433612,,Dragonchain,4.29,-4.72,-12.44,0.00027592,3.82697,43,DRGN,433494437
7402620,238421940,dragonchain,1516005257,891304659,,Dragonchain,-1.88,-6.13,-13.34,0.00027085,3.73835,43,DRGN,433494437
7417960,238421940,dragonchain,1516008857,866625604,,Dragonchain,-1.87,-8.56,-14.61,0.00026534,3.63484,43,DRGN,433494437
7675660,238421940,dragonchain,1516012457,841109688,,Dragonchain,-2.52,-9.71,-16.55,0.00025509,3.52782,44,DRGN,433494437
7671880,238421940,dragonchain,1516016057,820431354,,Dragonchain,-3.01,-9.29,-18.04,0.00025028,3.44109,46,DRGN,433494437
